,title_x,year_x,genres,description_x,channel,title_y,year_y,description_y,theater
784,Stripes,1981,Comedy,Lazy cabby (Bill Murray) and bored buddy (Harold Ramis) join Army.,609,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
785,Stripes,1981,Comedy,Lazy cabby (Bill Murray) and bored buddy (Harold Ramis) join Army.,609,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
786,Amor cuesta arriba,2015,Comedy,Pablo mantiene intacto el amor platónico de la adolescencia por Daniela y trata de conquistarla.,971,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
787,Amor cuesta arriba,2015,Comedy,Pablo mantiene intacto el amor platónico de la adolescencia por Daniela y trata de conquistarla.,971,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
788,Amor cuesta arriba,2015,Comedy,Pablo mantiene intacto el amor platónico de la adolescencia por Daniela y trata de conquistarla.,971,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
789,Amor cuesta arriba,2015,Comedy,Pablo mantiene intacto el amor platónico de la adolescencia por Daniela y trata de conquistarla.,971,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
790,Amor cuesta arriba,2015,Comedy,Pablo mantiene intacto el amor platónico de la adolescencia por Daniela y trata de conquistarla.,971,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
791,Amor cuesta arriba,2015,Comedy,Pablo mantiene intacto el amor platónico de la adolescencia por Daniela y trata de conquistarla.,971,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
792,Amor cuesta arriba,2015,Comedy,Pablo mantiene intacto el amor platónico de la adolescencia por Daniela y trata de conquistarla.,971,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
793,Beethoven's 5th,2003,Comedy,Excited people want to use a lovable Saint Bernard to locate a buried fortune.,620,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
794,Beethoven's 5th,2003,Comedy,Excited people want to use a lovable Saint Bernard to locate a buried fortune.,620,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
795,Beethoven's 5th,2003,Comedy,Excited people want to use a lovable Saint Bernard to locate a buried fortune.,620,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
796,Beethoven's 5th,2003,Comedy,Excited people want to use a lovable Saint Bernard to locate a buried fortune.,620,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
797,Beethoven's 5th,2003,Comedy,Excited people want to use a lovable Saint Bernard to locate a buried fortune.,620,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
798,Beethoven's 5th,2003,Comedy,Excited people want to use a lovable Saint Bernard to locate a buried fortune.,620,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
799,Beethoven's 5th,2003,Comedy,Excited people want to use a lovable Saint Bernard to locate a buried fortune.,620,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
800,Orange County,2002,Comedy,A mistake keeps a teen (Colin Hanks) out of his college of choice.,535,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
801,Orange County,2002,Comedy,A mistake keeps a teen (Colin Hanks) out of his college of choice.,535,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
802,Orange County,2002,Comedy,A mistake keeps a teen (Colin Hanks) out of his college of choice.,535,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
803,Orange County,2002,Comedy,A mistake keeps a teen (Colin Hanks) out of his college of choice.,535,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
804,Orange County,2002,Comedy,A mistake keeps a teen (Colin Hanks) out of his college of choice.,535,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
805,Orange County,2002,Comedy,A mistake keeps a teen (Colin Hanks) out of his college of choice.,535,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
806,Orange County,2002,Comedy,A mistake keeps a teen (Colin Hanks) out of his college of choice.,535,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
807,Epic Movie,2007,Comedy,Four adult orphans have an incredible adventure in a spoof of blockbuster films.,541,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
808,Epic Movie,2007,Comedy,Four adult orphans have an incredible adventure in a spoof of blockbuster films.,541,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
809,Epic Movie,2007,Comedy,Four adult orphans have an incredible adventure in a spoof of blockbuster films.,541,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
810,Epic Movie,2007,Comedy,Four adult orphans have an incredible adventure in a spoof of blockbuster films.,541,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
811,Epic Movie,2007,Comedy,Four adult orphans have an incredible adventure in a spoof of blockbuster films.,541,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
812,Epic Movie,2007,Comedy,Four adult orphans have an incredible adventure in a spoof of blockbuster films.,541,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
813,Epic Movie,2007,Comedy,Four adult orphans have an incredible adventure in a spoof of blockbuster films.,541,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
814,First Sunday,2008,Comedy,"Two bumbling thieves' (Ice Cube, Tracy Morgan) plan to rob a church goes awry.",586,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
815,First Sunday,2008,Comedy,"Two bumbling thieves' (Ice Cube, Tracy Morgan) plan to rob a church goes awry.",586,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
816,First Sunday,2008,Comedy,"Two bumbling thieves' (Ice Cube, Tracy Morgan) plan to rob a church goes awry.",586,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
817,First Sunday,2008,Comedy,"Two bumbling thieves' (Ice Cube, Tracy Morgan) plan to rob a church goes awry.",586,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
818,First Sunday,2008,Comedy,"Two bumbling thieves' (Ice Cube, Tracy Morgan) plan to rob a church goes awry.",586,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
819,First Sunday,2008,Comedy,"Two bumbling thieves' (Ice Cube, Tracy Morgan) plan to rob a church goes awry.",586,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
820,First Sunday,2008,Comedy,"Two bumbling thieves' (Ice Cube, Tracy Morgan) plan to rob a church goes awry.",586,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
821,Zoom,2006,Comedy,A former superhero (Tim Allen) becomes mentor to a ragtag group of young heroes-in-training.,584,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
822,Zoom,2006,Comedy,A former superhero (Tim Allen) becomes mentor to a ragtag group of young heroes-in-training.,584,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
823,Zoom,2006,Comedy,A former superhero (Tim Allen) becomes mentor to a ragtag group of young heroes-in-training.,584,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
824,Zoom,2006,Comedy,A former superhero (Tim Allen) becomes mentor to a ragtag group of young heroes-in-training.,584,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
825,Zoom,2006,Comedy,A former superhero (Tim Allen) becomes mentor to a ragtag group of young heroes-in-training.,584,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
826,Zoom,2006,Comedy,A former superhero (Tim Allen) becomes mentor to a ragtag group of young heroes-in-training.,584,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
827,Zoom,2006,Comedy,A former superhero (Tim Allen) becomes mentor to a ragtag group of young heroes-in-training.,584,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
828,Amor a mares,2012,Comedy,Escritor sumido en la tristeza es impulsado por su editor para que realice un crucero motivador.,982,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
829,Amor a mares,2012,Comedy,Escritor sumido en la tristeza es impulsado por su editor para que realice un crucero motivador.,982,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
830,Amor a mares,2012,Comedy,Escritor sumido en la tristeza es impulsado por su editor para que realice un crucero motivador.,982,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
831,Amor a mares,2012,Comedy,Escritor sumido en la tristeza es impulsado por su editor para que realice un crucero motivador.,982,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
832,Amor a mares,2012,Comedy,Escritor sumido en la tristeza es impulsado por su editor para que realice un crucero motivador.,982,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
833,Amor a mares,2012,Comedy,Escritor sumido en la tristeza es impulsado por su editor para que realice un crucero motivador.,982,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
834,Amor a mares,2012,Comedy,Escritor sumido en la tristeza es impulsado por su editor para que realice un crucero motivador.,982,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
835,Cuban Fury,2014,Comedy,A former dance prodigy attempts a comeback 22 years after a bullying incident ruined his career.,621,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
836,Cuban Fury,2014,Comedy,A former dance prodigy attempts a comeback 22 years after a bullying incident ruined his career.,621,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
837,Cuban Fury,2014,Comedy,A former dance prodigy attempts a comeback 22 years after a bullying incident ruined his career.,621,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
838,Cuban Fury,2014,Comedy,A former dance prodigy attempts a comeback 22 years after a bullying incident ruined his career.,621,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
839,Cuban Fury,2014,Comedy,A former dance prodigy attempts a comeback 22 years after a bullying incident ruined his career.,621,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
840,Cuban Fury,2014,Comedy,A former dance prodigy attempts a comeback 22 years after a bullying incident ruined his career.,621,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
841,Cuban Fury,2014,Comedy,A former dance prodigy attempts a comeback 22 years after a bullying incident ruined his career.,621,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
842,Scary Movie 3,2003,Comedy,An anchorwoman (Anna Faris) investigates rumors about UFOs and a videotape that leads to deaths.,583,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
843,Scary Movie 3,2003,Comedy,An anchorwoman (Anna Faris) investigates rumors about UFOs and a videotape that leads to deaths.,583,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
844,Scary Movie 3,2003,Comedy,An anchorwoman (Anna Faris) investigates rumors about UFOs and a videotape that leads to deaths.,583,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
845,Scary Movie 3,2003,Comedy,An anchorwoman (Anna Faris) investigates rumors about UFOs and a videotape that leads to deaths.,583,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
846,Scary Movie 3,2003,Comedy,An anchorwoman (Anna Faris) investigates rumors about UFOs and a videotape that leads to deaths.,583,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
847,Scary Movie 3,2003,Comedy,An anchorwoman (Anna Faris) investigates rumors about UFOs and a videotape that leads to deaths.,583,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
848,Scary Movie 3,2003,Comedy,An anchorwoman (Anna Faris) investigates rumors about UFOs and a videotape that leads to deaths.,583,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
849,Man of the House,2005,Comedy,A Texas Ranger (Tommy Lee Jones) protects cheerleaders who witnessed a murder.,602,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
850,Man of the House,2005,Comedy,A Texas Ranger (Tommy Lee Jones) protects cheerleaders who witnessed a murder.,602,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
851,Man of the House,2005,Comedy,A Texas Ranger (Tommy Lee Jones) protects cheerleaders who witnessed a murder.,602,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
852,Man of the House,2005,Comedy,A Texas Ranger (Tommy Lee Jones) protects cheerleaders who witnessed a murder.,602,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
853,Man of the House,2005,Comedy,A Texas Ranger (Tommy Lee Jones) protects cheerleaders who witnessed a murder.,602,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
854,Man of the House,2005,Comedy,A Texas Ranger (Tommy Lee Jones) protects cheerleaders who witnessed a murder.,602,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
855,Man of the House,2005,Comedy,A Texas Ranger (Tommy Lee Jones) protects cheerleaders who witnessed a murder.,602,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
856,Bill & Ted's Excellent Adventure,1989,Comedy,"Dopey dudes (Keanu Reeves, Alex Winter) time-travel to fetch celebrities for a school project.",522,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
857,Bill & Ted's Excellent Adventure,1989,Comedy,"Dopey dudes (Keanu Reeves, Alex Winter) time-travel to fetch celebrities for a school project.",522,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
858,Bill & Ted's Excellent Adventure,1989,Comedy,"Dopey dudes (Keanu Reeves, Alex Winter) time-travel to fetch celebrities for a school project.",522,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
859,Bill & Ted's Excellent Adventure,1989,Comedy,"Dopey dudes (Keanu Reeves, Alex Winter) time-travel to fetch celebrities for a school project.",522,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
860,Bill & Ted's Excellent Adventure,1989,Comedy,"Dopey dudes (Keanu Reeves, Alex Winter) time-travel to fetch celebrities for a school project.",522,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
861,Bill & Ted's Excellent Adventure,1989,Comedy,"Dopey dudes (Keanu Reeves, Alex Winter) time-travel to fetch celebrities for a school project.",522,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
862,Bill & Ted's Excellent Adventure,1989,Comedy,"Dopey dudes (Keanu Reeves, Alex Winter) time-travel to fetch celebrities for a school project.",522,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
863,Duplex,2003,Comedy,La vecina de Alex y Nancy se convierte en su peor pesadilla e intentarán deshacerse de ella.,536,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
864,Duplex,2003,Comedy,La vecina de Alex y Nancy se convierte en su peor pesadilla e intentarán deshacerse de ella.,536,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
865,Duplex,2003,Comedy,La vecina de Alex y Nancy se convierte en su peor pesadilla e intentarán deshacerse de ella.,536,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
866,Duplex,2003,Comedy,La vecina de Alex y Nancy se convierte en su peor pesadilla e intentarán deshacerse de ella.,536,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
867,Duplex,2003,Comedy,La vecina de Alex y Nancy se convierte en su peor pesadilla e intentarán deshacerse de ella.,536,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
868,Duplex,2003,Comedy,La vecina de Alex y Nancy se convierte en su peor pesadilla e intentarán deshacerse de ella.,536,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
869,Duplex,2003,Comedy,La vecina de Alex y Nancy se convierte en su peor pesadilla e intentarán deshacerse de ella.,536,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
870,Duplex,2003,Comedy,"A couple (Ben Stiller, Drew Barrymore) tries to get rid of an annoying neighbor (Eileen Essell).",531,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
871,Duplex,2003,Comedy,"A couple (Ben Stiller, Drew Barrymore) tries to get rid of an annoying neighbor (Eileen Essell).",531,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
872,Duplex,2003,Comedy,"A couple (Ben Stiller, Drew Barrymore) tries to get rid of an annoying neighbor (Eileen Essell).",531,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
873,Duplex,2003,Comedy,"A couple (Ben Stiller, Drew Barrymore) tries to get rid of an annoying neighbor (Eileen Essell).",531,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
874,Duplex,2003,Comedy,"A couple (Ben Stiller, Drew Barrymore) tries to get rid of an annoying neighbor (Eileen Essell).",531,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
875,Duplex,2003,Comedy,"A couple (Ben Stiller, Drew Barrymore) tries to get rid of an annoying neighbor (Eileen Essell).",531,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
876,Duplex,2003,Comedy,"A couple (Ben Stiller, Drew Barrymore) tries to get rid of an annoying neighbor (Eileen Essell).",531,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
877,Bowfinger,1999,Comedy,A producer (Steve Martin) hires an actor's look-alike (Eddie Murphy) for his movie.,516,Monty Python and the Holy Grail,1975,A lackey follows as King Arthur (Graham Chapman) goes questing.,Alamo Drafthouse South Lamar
878,Bowfinger,1999,Comedy,A producer (Steve Martin) hires an actor's look-alike (Eddie Murphy) for his movie.,516,Spaceballs,1987,President Skroob (Mel Brooks) pits heroes against an evil foe (Rick Moranis).,Alamo Drafthouse South Lamar
879,Bowfinger,1999,Comedy,A producer (Steve Martin) hires an actor's look-alike (Eddie Murphy) for his movie.,516,Borat Subsequent Moviefilm,2020,Kazakh funnyman Borat risks life and limb when he returns to America with his 15-year-old daughter.,Alamo Drafthouse South Lamar
880,Bowfinger,1999,Comedy,A producer (Steve Martin) hires an actor's look-alike (Eddie Murphy) for his movie.,516,Mean Girls,2004,A teen (Lindsay Lohan) becomes friends with three cruel schoolmates.,Alamo Drafthouse South Lamar
881,Bowfinger,1999,Comedy,A producer (Steve Martin) hires an actor's look-alike (Eddie Murphy) for his movie.,516,Tom & Jerry,2021,A desperate event planner hires Tom to get rid of Jerry before he ruins a fancy wedding at a hotel.,AMC Barton Creek Square 14
882,Bowfinger,1999,Comedy,A producer (Steve Martin) hires an actor's look-alike (Eddie Murphy) for his movie.,516,Jathi Ratnalu,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
883,Bowfinger,1999,Comedy,A producer (Steve Martin) hires an actor's look-alike (Eddie Murphy) for his movie.,516,Private Screening,2021,Three men search for love and happiness after leaving prison.,Galaxy Highland
