,title_x,year_x,genres,description_x,channel,title_y,year_y,description_y,theater
271,Cofradía,2018,Drama,Yago y Janco son dos hermanos huérfanos que fueron separados y se reencuentran años después.,972,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
272,Cofradía,2018,Drama,Yago y Janco son dos hermanos huérfanos que fueron separados y se reencuentran años después.,972,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
273,El Conde de Montecristo,1942,Drama,Un marinero va a casarse con su bella novia pero lo delatan.,890,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
274,El Conde de Montecristo,1942,Drama,Un marinero va a casarse con su bella novia pero lo delatan.,890,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
275,El Conde de Montecristo,1942,Drama,Un marinero va a casarse con su bella novia pero lo delatan.,890,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
276,El Conde de Montecristo,1942,Drama,Un marinero va a casarse con su bella novia pero lo delatan.,890,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
277,El Conde de Montecristo,1942,Drama,Un marinero va a casarse con su bella novia pero lo delatan.,890,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
278,El Conde de Montecristo,1942,Drama,Un marinero va a casarse con su bella novia pero lo delatan.,890,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
279,El Conde de Montecristo,1942,Drama,Un marinero va a casarse con su bella novia pero lo delatan.,890,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
280,Flicka,2006,Drama,A rancher's (Tim McGraw) teenage daughter (Alison Lohman) tames a mustang.,521,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
281,Flicka,2006,Drama,A rancher's (Tim McGraw) teenage daughter (Alison Lohman) tames a mustang.,521,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
282,Flicka,2006,Drama,A rancher's (Tim McGraw) teenage daughter (Alison Lohman) tames a mustang.,521,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
283,Flicka,2006,Drama,A rancher's (Tim McGraw) teenage daughter (Alison Lohman) tames a mustang.,521,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
284,Flicka,2006,Drama,A rancher's (Tim McGraw) teenage daughter (Alison Lohman) tames a mustang.,521,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
285,Flicka,2006,Drama,A rancher's (Tim McGraw) teenage daughter (Alison Lohman) tames a mustang.,521,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
286,Flicka,2006,Drama,A rancher's (Tim McGraw) teenage daughter (Alison Lohman) tames a mustang.,521,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
287,Mac,1992,Drama,Various obstacles hinder a construction worker's bid to establish his own business.,622,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
288,Mac,1992,Drama,Various obstacles hinder a construction worker's bid to establish his own business.,622,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
289,Mac,1992,Drama,Various obstacles hinder a construction worker's bid to establish his own business.,622,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
290,Mac,1992,Drama,Various obstacles hinder a construction worker's bid to establish his own business.,622,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
291,Mac,1992,Drama,Various obstacles hinder a construction worker's bid to establish his own business.,622,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
292,Mac,1992,Drama,Various obstacles hinder a construction worker's bid to establish his own business.,622,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
293,Mac,1992,Drama,Various obstacles hinder a construction worker's bid to establish his own business.,622,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
294,Grace Unplugged,2013,Drama,A teenage singer's (AJ Michalka) big break in music leads to a crisis of faith.,514,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
295,Grace Unplugged,2013,Drama,A teenage singer's (AJ Michalka) big break in music leads to a crisis of faith.,514,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
296,Grace Unplugged,2013,Drama,A teenage singer's (AJ Michalka) big break in music leads to a crisis of faith.,514,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
297,Grace Unplugged,2013,Drama,A teenage singer's (AJ Michalka) big break in music leads to a crisis of faith.,514,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
298,Grace Unplugged,2013,Drama,A teenage singer's (AJ Michalka) big break in music leads to a crisis of faith.,514,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
299,Grace Unplugged,2013,Drama,A teenage singer's (AJ Michalka) big break in music leads to a crisis of faith.,514,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
300,Grace Unplugged,2013,Drama,A teenage singer's (AJ Michalka) big break in music leads to a crisis of faith.,514,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
301,La mala noche,2019,Drama,Una trabajadora sexual que tiene problemas de adicción y dinero ve su vida caer a un oscuro abismo.,982,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
302,La mala noche,2019,Drama,Una trabajadora sexual que tiene problemas de adicción y dinero ve su vida caer a un oscuro abismo.,982,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
303,La mala noche,2019,Drama,Una trabajadora sexual que tiene problemas de adicción y dinero ve su vida caer a un oscuro abismo.,982,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
304,La mala noche,2019,Drama,Una trabajadora sexual que tiene problemas de adicción y dinero ve su vida caer a un oscuro abismo.,982,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
305,La mala noche,2019,Drama,Una trabajadora sexual que tiene problemas de adicción y dinero ve su vida caer a un oscuro abismo.,982,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
306,La mala noche,2019,Drama,Una trabajadora sexual que tiene problemas de adicción y dinero ve su vida caer a un oscuro abismo.,982,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
307,La mala noche,2019,Drama,Una trabajadora sexual que tiene problemas de adicción y dinero ve su vida caer a un oscuro abismo.,982,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
308,Frente al Pecado de Ayer,1955,Drama,"Un joven rico se enamora de una mujer pobre, pero el hecho disgusta a su familia.",979,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
309,Frente al Pecado de Ayer,1955,Drama,"Un joven rico se enamora de una mujer pobre, pero el hecho disgusta a su familia.",979,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
310,Frente al Pecado de Ayer,1955,Drama,"Un joven rico se enamora de una mujer pobre, pero el hecho disgusta a su familia.",979,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
311,Frente al Pecado de Ayer,1955,Drama,"Un joven rico se enamora de una mujer pobre, pero el hecho disgusta a su familia.",979,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
312,Frente al Pecado de Ayer,1955,Drama,"Un joven rico se enamora de una mujer pobre, pero el hecho disgusta a su familia.",979,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
313,Frente al Pecado de Ayer,1955,Drama,"Un joven rico se enamora de una mujer pobre, pero el hecho disgusta a su familia.",979,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
314,Frente al Pecado de Ayer,1955,Drama,"Un joven rico se enamora de una mujer pobre, pero el hecho disgusta a su familia.",979,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
315,Do You Take This Man,2016,Drama,Daniel and Christopher have to rely on their close friends and families to help them through drama.,1849,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
316,Do You Take This Man,2016,Drama,Daniel and Christopher have to rely on their close friends and families to help them through drama.,1849,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
317,Do You Take This Man,2016,Drama,Daniel and Christopher have to rely on their close friends and families to help them through drama.,1849,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
318,Do You Take This Man,2016,Drama,Daniel and Christopher have to rely on their close friends and families to help them through drama.,1849,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
319,Do You Take This Man,2016,Drama,Daniel and Christopher have to rely on their close friends and families to help them through drama.,1849,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
320,Do You Take This Man,2016,Drama,Daniel and Christopher have to rely on their close friends and families to help them through drama.,1849,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
321,Do You Take This Man,2016,Drama,Daniel and Christopher have to rely on their close friends and families to help them through drama.,1849,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
322,Silver City,2004,Drama,A campaign manager hires a detective after a political candidate finds a dead body while fishing.,537,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
323,Silver City,2004,Drama,A campaign manager hires a detective after a political candidate finds a dead body while fishing.,537,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
324,Silver City,2004,Drama,A campaign manager hires a detective after a political candidate finds a dead body while fishing.,537,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
325,Silver City,2004,Drama,A campaign manager hires a detective after a political candidate finds a dead body while fishing.,537,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
326,Silver City,2004,Drama,A campaign manager hires a detective after a political candidate finds a dead body while fishing.,537,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
327,Silver City,2004,Drama,A campaign manager hires a detective after a political candidate finds a dead body while fishing.,537,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
328,Silver City,2004,Drama,A campaign manager hires a detective after a political candidate finds a dead body while fishing.,537,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
329,Evelyn X Evelyn,2019,Drama,A couple mourn the loss of their child.,511,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
330,Evelyn X Evelyn,2019,Drama,A couple mourn the loss of their child.,511,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
331,Evelyn X Evelyn,2019,Drama,A couple mourn the loss of their child.,511,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
332,Evelyn X Evelyn,2019,Drama,A couple mourn the loss of their child.,511,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
333,Evelyn X Evelyn,2019,Drama,A couple mourn the loss of their child.,511,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
334,Evelyn X Evelyn,2019,Drama,A couple mourn the loss of their child.,511,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
335,Evelyn X Evelyn,2019,Drama,A couple mourn the loss of their child.,511,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
336,Miss Julie,2014,Drama,La hija frustrada de un barón provoca un escándalo cuando ella trata de seducir a un ayudante.,517,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
337,Miss Julie,2014,Drama,La hija frustrada de un barón provoca un escándalo cuando ella trata de seducir a un ayudante.,517,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
338,Miss Julie,2014,Drama,La hija frustrada de un barón provoca un escándalo cuando ella trata de seducir a un ayudante.,517,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
339,Miss Julie,2014,Drama,La hija frustrada de un barón provoca un escándalo cuando ella trata de seducir a un ayudante.,517,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
340,Miss Julie,2014,Drama,La hija frustrada de un barón provoca un escándalo cuando ella trata de seducir a un ayudante.,517,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
341,Miss Julie,2014,Drama,La hija frustrada de un barón provoca un escándalo cuando ella trata de seducir a un ayudante.,517,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
342,Miss Julie,2014,Drama,La hija frustrada de un barón provoca un escándalo cuando ella trata de seducir a un ayudante.,517,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
343,Euphoria,2017,Drama,Two estranged sisters reconnect when one suggests traveling to a mysterious and remote castle.,598,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
344,Euphoria,2017,Drama,Two estranged sisters reconnect when one suggests traveling to a mysterious and remote castle.,598,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
345,Euphoria,2017,Drama,Two estranged sisters reconnect when one suggests traveling to a mysterious and remote castle.,598,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
346,Euphoria,2017,Drama,Two estranged sisters reconnect when one suggests traveling to a mysterious and remote castle.,598,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
347,Euphoria,2017,Drama,Two estranged sisters reconnect when one suggests traveling to a mysterious and remote castle.,598,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
348,Euphoria,2017,Drama,Two estranged sisters reconnect when one suggests traveling to a mysterious and remote castle.,598,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
349,Euphoria,2017,Drama,Two estranged sisters reconnect when one suggests traveling to a mysterious and remote castle.,598,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
350,Después de la tormenta,1955,Drama,"Dos hermanos gemelos dirigen un faro, pero uno de ellos está enamorado de la mujer del otro.",985,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
351,Después de la tormenta,1955,Drama,"Dos hermanos gemelos dirigen un faro, pero uno de ellos está enamorado de la mujer del otro.",985,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
352,Después de la tormenta,1955,Drama,"Dos hermanos gemelos dirigen un faro, pero uno de ellos está enamorado de la mujer del otro.",985,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
353,Después de la tormenta,1955,Drama,"Dos hermanos gemelos dirigen un faro, pero uno de ellos está enamorado de la mujer del otro.",985,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
354,Después de la tormenta,1955,Drama,"Dos hermanos gemelos dirigen un faro, pero uno de ellos está enamorado de la mujer del otro.",985,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
355,Después de la tormenta,1955,Drama,"Dos hermanos gemelos dirigen un faro, pero uno de ellos está enamorado de la mujer del otro.",985,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
356,Después de la tormenta,1955,Drama,"Dos hermanos gemelos dirigen un faro, pero uno de ellos está enamorado de la mujer del otro.",985,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
357,Miss Julie,2014,Drama,A baron's frustrated daughter courts scandal and more when she tries to seduce her father's valet.,511,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
358,Miss Julie,2014,Drama,A baron's frustrated daughter courts scandal and more when she tries to seduce her father's valet.,511,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
359,Miss Julie,2014,Drama,A baron's frustrated daughter courts scandal and more when she tries to seduce her father's valet.,511,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
360,Miss Julie,2014,Drama,A baron's frustrated daughter courts scandal and more when she tries to seduce her father's valet.,511,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
361,Miss Julie,2014,Drama,A baron's frustrated daughter courts scandal and more when she tries to seduce her father's valet.,511,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
362,Miss Julie,2014,Drama,A baron's frustrated daughter courts scandal and more when she tries to seduce her father's valet.,511,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
363,Miss Julie,2014,Drama,A baron's frustrated daughter courts scandal and more when she tries to seduce her father's valet.,511,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
364,Six Degrees of Separation,1993,Drama,"New Yorkers (Stockard Channing, Donald Sutherland) find out a guest (Will Smith) is an imposter.",604,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
365,Six Degrees of Separation,1993,Drama,"New Yorkers (Stockard Channing, Donald Sutherland) find out a guest (Will Smith) is an imposter.",604,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
366,Six Degrees of Separation,1993,Drama,"New Yorkers (Stockard Channing, Donald Sutherland) find out a guest (Will Smith) is an imposter.",604,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
367,Six Degrees of Separation,1993,Drama,"New Yorkers (Stockard Channing, Donald Sutherland) find out a guest (Will Smith) is an imposter.",604,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
368,Six Degrees of Separation,1993,Drama,"New Yorkers (Stockard Channing, Donald Sutherland) find out a guest (Will Smith) is an imposter.",604,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
369,Six Degrees of Separation,1993,Drama,"New Yorkers (Stockard Channing, Donald Sutherland) find out a guest (Will Smith) is an imposter.",604,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
370,Six Degrees of Separation,1993,Drama,"New Yorkers (Stockard Channing, Donald Sutherland) find out a guest (Will Smith) is an imposter.",604,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
371,Little Women,2019,Drama,Jo March and her two sisters return home when shy sibling Beth develops a devastating illness.,581,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
372,Little Women,2019,Drama,Jo March and her two sisters return home when shy sibling Beth develops a devastating illness.,581,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
373,Little Women,2019,Drama,Jo March and her two sisters return home when shy sibling Beth develops a devastating illness.,581,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
374,Little Women,2019,Drama,Jo March and her two sisters return home when shy sibling Beth develops a devastating illness.,581,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
375,Little Women,2019,Drama,Jo March and her two sisters return home when shy sibling Beth develops a devastating illness.,581,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
376,Little Women,2019,Drama,Jo March and her two sisters return home when shy sibling Beth develops a devastating illness.,581,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
377,Little Women,2019,Drama,Jo March and her two sisters return home when shy sibling Beth develops a devastating illness.,581,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
378,Driveways,2019,Drama,A lonely boy goes with his mother to help clean out his late aunt's house.,572,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
379,Driveways,2019,Drama,A lonely boy goes with his mother to help clean out his late aunt's house.,572,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
380,Driveways,2019,Drama,A lonely boy goes with his mother to help clean out his late aunt's house.,572,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
381,Driveways,2019,Drama,A lonely boy goes with his mother to help clean out his late aunt's house.,572,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
382,Driveways,2019,Drama,A lonely boy goes with his mother to help clean out his late aunt's house.,572,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
383,Driveways,2019,Drama,A lonely boy goes with his mother to help clean out his late aunt's house.,572,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
384,Driveways,2019,Drama,A lonely boy goes with his mother to help clean out his late aunt's house.,572,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
385,Buttons: A Christmas Tale,2018,Drama,"With a little help from their guardian angels, two orphan girls discover miracles really can happen.",608,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
386,Buttons: A Christmas Tale,2018,Drama,"With a little help from their guardian angels, two orphan girls discover miracles really can happen.",608,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
387,Buttons: A Christmas Tale,2018,Drama,"With a little help from their guardian angels, two orphan girls discover miracles really can happen.",608,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
388,Buttons: A Christmas Tale,2018,Drama,"With a little help from their guardian angels, two orphan girls discover miracles really can happen.",608,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
389,Buttons: A Christmas Tale,2018,Drama,"With a little help from their guardian angels, two orphan girls discover miracles really can happen.",608,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
390,Buttons: A Christmas Tale,2018,Drama,"With a little help from their guardian angels, two orphan girls discover miracles really can happen.",608,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
391,Buttons: A Christmas Tale,2018,Drama,"With a little help from their guardian angels, two orphan girls discover miracles really can happen.",608,Long Weekend,1978,"Nature closes in on an Australian couple (John Hargreaves, Briony Behets) in the country.",AMC Barton Creek Square 14
392,The Hours,2002,Drama,The writings of Virginia Woolf affect a housewife and emulate the life of a New Yorker.,552,Casablanca,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
393,The Hours,2002,Drama,The writings of Virginia Woolf affect a housewife and emulate the life of a New Yorker.,552,Bring Your Own Movie,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Violet Crown Cinema
394,The Hours,2002,Drama,The writings of Virginia Woolf affect a housewife and emulate the life of a New Yorker.,552,The Star of Destiny,1942,A nightclub owner (Humphrey Bogart) protects an old flame and her husband from Nazis in Morocco.,Texas Spirit Theater
395,The Hours,2002,Drama,The writings of Virginia Woolf affect a housewife and emulate the life of a New Yorker.,552,Nomadland,2020,A woman embarks on a journey through the American West after losing everything during the recession.,Alamo Drafthouse South Lamar
396,The Hours,2002,Drama,The writings of Virginia Woolf affect a housewife and emulate the life of a New Yorker.,552,The Father,2020,Anne's attempts to help her elderly father are hindered as he starts to lose his grip on reality.,Alamo Drafthouse South Lamar
397,The Hours,2002,Drama,The writings of Virginia Woolf affect a housewife and emulate the life of a New Yorker.,552,Boogie,2021,"A basketball phenom navigates a new girlfriend, high school, rivals and the burden of expectation.",AMC Barton Creek Square 14
